unique_id_num,unique_id,date_tagged,tagging_crew,tagger,use,total_length,year,date_detected,time_detected,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,highest_signal,current_fate,current_fate_num,fate_detailed,fate_detailed_num,final_fate_simplified,notes,tagging_section,survey_section,season,season_use,spawning_season,tagging_habitat,life_history,section_most_occupied,homerange,cumulative_distance_traveled,cumulative_distance_traveled_per_obs,mean_upriver_position,,unique_id_num,unique_id,time_detected
174,22-70,9/21/2018,"AB, ME",,Y,689,2019,7/25/2019,11:57:16 AM,4,1,wing,TRUE,88,9,64.01098,-144.863781,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,3_summer,Y,,mainstem,mainstem,Upper,,,,,,174,22-70,11:57:16 AM
174,22-70,9/21/2018,"AB, ME",,Y,689,2019,10/7/2019, 4:35:29 AM,5,1,wing,FALSE,93,11,64.011408,-144.870492,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,174,22-70, 4:35:29 AM
174,22-70,9/21/2018,"AB, ME",,Y,689,2019,12/17/2019,11:08:45 AM,6,1,belly,TRUE,111,15,64.01215,-144.87597,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,174,22-70,11:08:45 AM
174,22-70,9/21/2018,"AB, ME",,Y,689,2020,1/21/2020,10:41:22 AM,7,2,left,TRUE,88,7,64.013088,-144.876385,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,174,22-70,10:41:22 AM
174,22-70,9/21/2018,"AB, ME",,Y,689,2020,2/5/2020,11:03:37 AM,8,1,wing,TRUE,104,18,64.010593,-144.871288,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,174,22-70,11:03:37 AM
175,22-71,9/21/2018,"AB, ME",,Y,682,2018,9/21/2018,12:00:00 AM,0.1,0,NA,NA,0,0,64.00743,-144.83818,NA,alive,0,dead,1,Mortality,,Upper,Upper,0_Tagging,Y,,mainstem,mainstem,Upper,,,,,,175,22-71,12:00:00 AM
175,22-71,9/21/2018,"AB, ME",,Y,682,2019,5/20/2019, 2:16:32 PM,3,2,belly,FALSE,88,2,64.058065,-145.025345,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,2_spring,Y,,mainstem,mainstem,Upper,,,,,,175,22-71, 2:16:32 PM
175,22-71,9/21/2018,"AB, ME",,Y,682,2019,7/25/2019,12:13:59 PM,4,1,wing,FALSE,75,2,64.078436,-145.333825,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,3_summer,Y,,mainstem,mainstem,Upper,,,,,,175,22-71,12:13:59 PM
175,22-71,9/21/2018,"AB, ME",,Y,682,2019,10/7/2019, 4:27:24 AM,5,1,wing,TRUE,84,19,64.081867,-145.372275,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,175,22-71, 4:27:24 AM
175,22-71,9/21/2018,"AB, ME",,Y,682,2019,12/17/2019,10:58:58 AM,6,1,belly,TRUE,57,2,64.084142,-145.350793,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,175,22-71,10:58:58 AM
175,22-71,9/21/2018,"AB, ME",,Y,682,2020,1/21/2020,10:31:44 AM,7,2,left,TRUE,91,20,64.083375,-145.37824,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,175,22-71,10:31:44 AM
175,22-71,9/21/2018,"AB, ME",,Y,682,2020,2/5/2020,10:54:09 AM,8,1,belly,TRUE,113,8,64.083305,-145.361763,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,175,22-71,10:54:09 AM
175,22-71,9/21/2018,"AB, ME",,Y,682,2021,1/26/2021,12:50:34 PM,13,1,left,TRUE,58,5,64.083148,-145.407385,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2020_2021,mainstem,mainstem,Upper,,,,,,175,22-71,12:50:34 PM
176,22-72,9/20/2018,"AB, ME",,Y,665,2018,9/20/2018,12:00:00 AM,0.1,0,NA,NA,0,0,64.08776,-145.34123,NA,alive,0,dead,1,Mortality,,Upper,Upper,0_Tagging,Y,,mainstem,mainstem,Upper,,,,,,176,22-72,12:00:00 AM
176,22-72,9/20/2018,"AB, ME",,Y,665,2019,1/26/2019,12:49:31 PM,1,1,belly,TRUE,163,5,64.159166,-145.639897,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,Y,2018_2019,mainstem,mainstem,Upper,,,,,,176,22-72,12:49:31 PM
176,22-72,9/20/2018,"AB, ME",,Y,665,2019,2/6/2019,10:43:12 AM,2,1,belly,TRUE,157,4,64.16398,-145.641684,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2018_2019,mainstem,mainstem,Upper,,,,,,176,22-72,10:43:12 AM
176,22-72,9/20/2018,"AB, ME",,Y,665,2019,7/25/2019,12:21:13 PM,4,1,wing,TRUE,65,5,64.165845,-145.62826,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,3_summer,Y,,mainstem,mainstem,Upper,,,,,,176,22-72,12:21:13 PM
176,22-72,9/20/2018,"AB, ME",,Y,665,2019,10/7/2019, 4:14:50 AM,5,1,wing,TRUE,85,13,64.168852,-145.63424,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,176,22-72, 4:14:50 AM
176,22-72,9/20/2018,"AB, ME",,Y,665,2019,12/17/2019,10:51:58 AM,6,1,wing,TRUE,73,8,64.164193,-145.642545,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,176,22-72,10:51:58 AM
176,22-72,9/20/2018,"AB, ME",,Y,665,2020,1/21/2020,10:25:14 AM,7,2,left,TRUE,67,7,64.17235,-145.643908,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,176,22-72,10:25:14 AM
176,22-72,9/20/2018,"AB, ME",,Y,665,2020,2/5/2020,10:48:03 AM,8,1,belly,TRUE,75,7,64.163872,-145.637142,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,176,22-72,10:48:03 AM
176,22-72,9/20/2018,"AB, ME",,Y,665,2020,5/28/2020,10:29:14 AM,9,1,belly,TRUE,86,9,64.165932,-145.637838,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,2_spring,Y,,mainstem,mainstem,Upper,,,,,,176,22-72,10:29:14 AM
176,22-72,9/20/2018,"AB, ME",,Y,665,2020,11/1/2020,11:52:06 AM,11,1,wing,TRUE,82,11,64.18006,-145.662782,TRUE,dead,1,dead,1,Mortality,,Upper,Middle,4_fall,Y,,mainstem,mainstem,Upper,,,,,,176,22-72,11:52:06 AM
176,22-72,9/20/2018,"AB, ME",,Y,665,2021,1/16/2021,12:42:16 PM,12,2,right,TRUE,73,4,64.183527,-145.671372,TRUE,dead,1,dead,1,Mortality,,Upper,Middle,1_winter,N,2020_2021,mainstem,mainstem,Upper,,,,,,176,22-72,12:42:16 PM
176,22-72,9/20/2018,"AB, ME",,Y,665,2021,1/26/2021,12:44:46 PM,13,1,left,TRUE,77,8,64.186055,-145.67294,TRUE,dead,1,dead,1,Mortality,,Upper,Middle,1_winter,N,2020_2021,mainstem,mainstem,Upper,,,,,,176,22-72,12:44:46 PM
177,22-73,9/21/2018,"AB, ME",,Y,680,2018,9/21/2018,12:00:00 AM,0.1,0,NA,NA,0,0,64.00743,-144.83818,NA,alive,0,dead,1,Mortality,,Upper,Upper,0_Tagging,Y,,lake,lake,Upper,,,,,,177,22-73,12:00:00 AM
177,22-73,9/21/2018,"AB, ME",,Y,680,2019,5/20/2019, 2:23:02 PM,3,2,belly,FALSE,99,6,64.005333,-144.830952,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,2_spring,Y,,lake,lake,Upper,,,,,,177,22-73, 2:23:02 PM
177,22-73,9/21/2018,"AB, ME",,Y,680,2019,7/25/2019,12:00:05 PM,4,1,wing,TRUE,65,8,64.042165,-144.988218,FALSE,dead,1,dead,1,Mortality,,Upper,Upper,3_summer,Y,,lake,lake,Upper,,,,,,177,22-73,12:00:05 PM
177,22-73,9/21/2018,"AB, ME",,Y,680,2019,10/7/2019, 4:33:39 AM,5,1,wing,TRUE,84,18,64.03614,-144.980942,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,lake,lake,Upper,,,,,,177,22-73, 4:33:39 AM
177,22-73,9/21/2018,"AB, ME",,Y,680,2019,12/17/2019,11:06:34 AM,6,1,wing,TRUE,88,9,64.035388,-144.986773,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,lake,lake,Upper,,,,,,177,22-73,11:06:34 AM
177,22-73,9/21/2018,"AB, ME",,Y,680,2020,1/21/2020,10:38:58 AM,7,2,left,TRUE,76,13,64.043478,-144.992458,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,lake,lake,Upper,,,,,,177,22-73,10:38:58 AM
177,22-73,9/21/2018,"AB, ME",,Y,680,2020,2/5/2020,11:01:26 AM,8,1,wing,TRUE,85,10,64.033578,-144.98288,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,lake,lake,Upper,,,,,,177,22-73,11:01:26 AM
177,22-73,9/21/2018,"AB, ME",,Y,680,2021,1/16/2021, 1:00:21 PM,12,2,right,TRUE,59,2,64.04215,-144.994023,FALSE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2020_2021,lake,lake,Upper,,,,,,177,22-73, 1:00:21 PM
178,22-74,9/20/2018,"AB, ME",,Y,659,2018,9/20/2018,12:00:00 AM,0.1,0,NA,NA,0,0,64.08776,-145.34123,NA,alive,0,dead,1,Mortality,,Upper,Upper,0_Tagging,Y,,mainstem,mainstem,Upper,,,,,,178,22-74,12:00:00 AM
178,22-74,9/20/2018,"AB, ME",,Y,659,2019,1/26/2019,12:56:54 PM,1,1,wing,TRUE,131,6,64.082478,-145.324604,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,Y,2018_2019,mainstem,mainstem,Upper,,,,,,178,22-74,12:56:54 PM
178,22-74,9/20/2018,"AB, ME",,Y,659,2019,2/6/2019,10:48:38 AM,2,1,wing,TRUE,162,5,64.082384,-145.328133,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2018_2019,mainstem,mainstem,Upper,,,,,,178,22-74,10:48:38 AM
178,22-74,9/20/2018,"AB, ME",,Y,659,2019,5/20/2019, 2:08:35 PM,3,2,belly,TRUE,93,5,64.078975,-145.335403,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,2_spring,Y,,mainstem,mainstem,Upper,,,,,,178,22-74, 2:08:35 PM
178,22-74,9/20/2018,"AB, ME",,Y,659,2019,7/25/2019,12:14:06 PM,4,1,belly,TRUE,58,3,64.079326,-145.340195,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,3_summer,Y,,mainstem,mainstem,Upper,,,,,,178,22-74,12:14:06 PM
178,22-74,9/20/2018,"AB, ME",,Y,659,2019,10/7/2019, 4:27:49 AM,5,1,wing,TRUE,73,4,64.08213,-145.341442,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,178,22-74, 4:27:49 AM
178,22-74,9/20/2018,"AB, ME",,Y,659,2019,12/17/2019,10:59:12 AM,6,1,wing,TRUE,79,7,64.08341,-145.337052,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,178,22-74,10:59:12 AM
178,22-74,9/20/2018,"AB, ME",,Y,659,2020,1/21/2020,10:32:24 AM,7,2,left,TRUE,76,10,64.081373,-145.339543,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,178,22-74,10:32:24 AM
178,22-74,9/20/2018,"AB, ME",,Y,659,2020,2/5/2020, 2:18:08 PM,8,1,belly,TRUE,93,3,64.078703,-145.339195,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,178,22-74, 2:18:08 PM
178,22-74,9/20/2018,"AB, ME",,Y,659,2020,11/1/2020,11:58:39 AM,11,2,belly,TRUE,64,3,64.079875,-145.323798,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,178,22-74,11:58:39 AM
178,22-74,9/20/2018,"AB, ME",,Y,659,2021,1/16/2021,12:38:31 PM,12,2,right,FALSE,29,1,64.160698,-145.845573,TRUE,dead,1,dead,1,Mortality,,Upper,Middle,1_winter,N,2020_2021,mainstem,mainstem,Upper,,,,,,178,22-74,12:38:31 PM
179,22-75,9/22/2018,"AB, ME",,Y,761,2018,9/22/2018,12:00:00 AM,0.1,0,NA,NA,0,0,63.72557,-144.287666,NA,alive,0,alive,0,Alive,,Upper,Upper,0_Tagging,Y,,mainstem,tributary,Upper,,,,,,179,22-75,12:00:00 AM
179,22-75,9/22/2018,"AB, ME",,Y,761,2019,1/26/2019,11:56:50 AM,1,1,belly,FALSE,158,5,63.601955,-143.858131,TRUE,alive,0,alive,0,Alive,,Upper,Upper,1_winter,Y,2018_2019,mainstem,tributary,Upper,,,,,,179,22-75,11:56:50 AM
179,22-75,9/22/2018,"AB, ME",,Y,761,2019,2/6/2019,11:44:47 AM,2,1,belly,FALSE,202,3,63.603843,-143.847508,TRUE,alive,0,alive,0,Alive,,Upper,Upper,1_winter,N,2018_2019,mainstem,tributary,Upper,,,,,,179,22-75,11:44:47 AM
179,22-75,9/22/2018,"AB, ME",,Y,761,2019,5/20/2019, 3:05:10 PM,3,2,belly,FALSE,97,3,63.705615,-144.28811,TRUE,alive,0,alive,0,Alive,,Upper,Upper,2_spring,Y,,mainstem,tributary,Upper,,,,,,179,22-75, 3:05:10 PM
179,22-75,9/22/2018,"AB, ME",,Y,761,2019,7/25/2019,11:06:55 AM,4,1,wing,FALSE,67,8,63.711115,-144.272682,TRUE,alive,0,alive,0,Alive,,Upper,Upper,3_summer,Y,,mainstem,tributary,Upper,,,,,,179,22-75,11:06:55 AM
179,22-75,9/22/2018,"AB, ME",,Y,761,2019,10/7/2019, 5:11:24 AM,5,1,wing,FALSE,59,2,63.715103,-144.243547,TRUE,alive,0,alive,0,Alive,,Upper,Upper,4_fall,Y,,mainstem,tributary,Upper,,,,,,179,22-75, 5:11:24 AM
179,22-75,9/22/2018,"AB, ME",,Y,761,2019,12/17/2019,12:01:41 PM,6,1,belly,FALSE,107,21,63.515633,-143.786863,TRUE,alive,0,alive,0,Alive,,Upper,Upper,1_winter,N,2019_2020,mainstem,tributary,Upper,,,,,,179,22-75,12:01:41 PM
179,22-75,9/22/2018,"AB, ME",,Y,761,2020,1/21/2020,12:08:42 PM,7,2,left,FALSE,80,12,63.262162,-142.62739,TRUE,alive,0,alive,0,Alive,,Upper,Upper,1_winter,N,2019_2020,mainstem,tributary,Upper,,,,,,179,22-75,12:08:42 PM
179,22-75,9/22/2018,"AB, ME",,Y,761,2020,2/5/2020,12:27:34 PM,8,1,wing,FALSE,56,2,63.108985,-142.060565,TRUE,alive,0,alive,0,Alive,,Upper,Upper,1_winter,Y,2019_2020,mainstem,tributary,Upper,,,,,,179,22-75,12:27:34 PM
179,22-75,9/22/2018,"AB, ME",,Y,761,2020,7/29/2020,11:28:14 AM,10,2,belly,FALSE,86,7,63.217907,-142.521252,TRUE,alive,0,alive,0,Alive,,Upper,Upper,3_summer,Y,,mainstem,tributary,Upper,,,,,,179,22-75,11:28:14 AM
179,22-75,9/22/2018,"AB, ME",,Y,761,2020,11/1/2020, 2:24:47 PM,11,2,belly,FALSE,79,6,63.188465,-142.314285,TRUE,alive,0,alive,0,Alive,,Upper,Upper,4_fall,Y,,mainstem,tributary,Upper,,,,,,179,22-75, 2:24:47 PM
179,22-75,9/22/2018,"AB, ME",,Y,761,2021,1/16/2021, 2:40:32 PM,12,2,right,FALSE,84,8,62.805502,-141.503332,TRUE,alive,0,alive,0,Alive,,Upper,Upper,1_winter,N,2020_2021,mainstem,tributary,Upper,,,,,,179,22-75, 2:40:32 PM
179,22-75,9/22/2018,"AB, ME",,Y,761,2021,1/26/2021, 2:33:19 PM,13,1,right,FALSE,85,13,62.811112,-141.502643,TRUE,alive,0,alive,0,Alive,,Upper,Upper,1_winter,Y,2020_2021,mainstem,tributary,Upper,,,,,,179,22-75, 2:33:19 PM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2018,9/22/2018,12:00:00 AM,0.1,0,NA,NA,0,0,63.72553,-144.28799,NA,alive,0,dead,1,Mortality,Caught at waypoint 85,Upper,Upper,0_Tagging,Y,,mainstem,mainstem,Upper,,,,,,180,22-76,12:00:00 AM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2019,1/26/2019,12:09:27 PM,1,1,belly,TRUE,199,44,63.711821,-144.426542,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,1_winter,Y,2018_2019,mainstem,mainstem,Upper,,,,,,180,22-76,12:09:27 PM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2019,2/6/2019,11:30:11 AM,2,1,belly,FALSE,255,15,63.712559,-144.588805,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,1_winter,N,2018_2019,mainstem,mainstem,Upper,,,,,,180,22-76,11:30:11 AM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2019,5/20/2019, 2:51:10 PM,3,2,belly,FALSE,84,2,63.721903,-144.629365,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,2_spring,Y,,mainstem,mainstem,Upper,,,,,,180,22-76, 2:51:10 PM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2019,7/25/2019,11:23:18 AM,4,1,wing,TRUE,102,14,63.742188,-144.66433,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,3_summer,Y,,mainstem,mainstem,Upper,,,,,,180,22-76,11:23:18 AM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2019,10/7/2019, 4:55:27 AM,5,1,wing,TRUE,45,10,63.766735,-144.68671,FALSE,alive,0,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,180,22-76, 4:55:27 AM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2019,12/17/2019,11:29:17 AM,6,1,wing,TRUE,116,68,63.7459,-144.6674,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,180,22-76,11:29:17 AM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2020,1/21/2020,11:11:11 AM,7,2,left,TRUE,123,35,63.745692,-144.667768,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,1_winter,Y,2019_2020,mainstem,mainstem,Upper,,,,,,180,22-76,11:11:11 AM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2020,2/5/2020,11:25:11 AM,8,1,wing,TRUE,77,32,63.768057,-144.690993,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,180,22-76,11:25:11 AM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2020,5/28/2020,11:01:52 AM,9,1,belly,TRUE,123,21,63.743115,-144.666708,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,2_spring,Y,,mainstem,mainstem,Upper,,,,,,180,22-76,11:01:52 AM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2020,7/29/2020,10:37:55 AM,10,2,belly,TRUE,110,15,63.739662,-144.663567,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,3_summer,Y,,mainstem,mainstem,Upper,,,,,,180,22-76,10:37:55 AM
180,22-76,9/22/2018,"LG, RQ",,Y,842,2020,11/1/2020,12:24:19 PM,11,2,belly,TRUE,122,20,63.739448,-144.661781,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,180,22-76,12:24:19 PM
181,22-77,9/22/2018,"AB, ME",,Y,759,2018,9/22/2018,12:00:00 AM,0.1,0,NA,NA,0,0,63.72557,-144.287666,NA,alive,0,dead,1,Mortality,,Upper,Upper,0_Tagging,Y,,mainstem,mainstem,Upper,,,,,,181,22-77,12:00:00 AM
181,22-77,9/22/2018,"AB, ME",,Y,759,2019,1/26/2019,12:06:51 PM,1,1,belly,FALSE,97,2,63.711713,-144.385271,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,1_winter,Y,2018_2019,mainstem,mainstem,Upper,,,,,,181,22-77,12:06:51 PM
181,22-77,9/22/2018,"AB, ME",,Y,759,2019,2/6/2019,11:33:36 AM,2,1,belly,FALSE,74,2,63.709935,-144.381649,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,1_winter,N,2018_2019,mainstem,mainstem,Upper,,,,,,181,22-77,11:33:36 AM
181,22-77,9/22/2018,"AB, ME",,Y,759,2019,7/25/2019,11:17:19 AM,4,1,wing,FALSE,49,1,63.708388,-144.385347,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,3_summer,Y,,mainstem,mainstem,Upper,,,,,,181,22-77,11:17:19 AM
181,22-77,9/22/2018,"AB, ME",,Y,759,2019,10/7/2019, 5:01:03 AM,5,1,wing,TRUE,34,1,63.709038,-144.392862,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,181,22-77, 5:01:03 AM
182,22-78,,TEST TAG,,Y,0,2019,1/26/2019, 5:02:01 PM,1,1,belly,FALSE,96,184,64.861843,-147.741231,TRUE,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG,1_winter,N,2018_2019,TEST TAG,TEST TAG,,,,,,,182,22-78, 5:02:01 PM
182,22-78,,TEST TAG,,Y,0,2019,10/7/2019, 5:25:25 PM,5,1,belly,FALSE,71,5,64.861895,-147.741132,TRUE,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG,4_fall,Y,,TEST TAG,TEST TAG,,,,,,,182,22-78, 5:25:25 PM
182,22-78,,TEST TAG,,Y,0,2020,1/16/2020, 5:08:07 PM,7,2,left,FALSE,100,40,64.861833,-147.74101,TRUE,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG,1_winter,N,2019_2020,TEST TAG,TEST TAG,,,,,,,182,22-78, 5:08:07 PM
182,22-78,,TEST TAG,,Y,0,2020,2/5/2020, 3:26:44 PM,8,1,belly,FALSE,52,1,64.794633,-147.766405,TRUE,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG,1_winter,N,2019_2020,TEST TAG,TEST TAG,,,,,,,182,22-78, 3:26:44 PM
182,22-78,,TEST TAG,,Y,0,2018,,12:00:00 AM,0.1,0,NA,NA,0,0,64.861843,-147.741231,NA,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG,0_Tagging,Y,,TEST TAG,TEST TAG,,,,,,,182,22-78,12:00:00 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2018,9/27/2018,12:00:00 AM,0.1,0,NA,NA,0,0,63.40314,-143.55554,NA,alive,0,dead,1,Mortality,660 first measured length,Upper,Upper,0_Tagging,Y,,mainstem,mainstem,Upper,,,,,,183,22-79,12:00:00 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2019,1/26/2019,11:44:31 AM,1,1,belly,FALSE,184,6,63.383871,-143.501829,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,1_winter,N,2018_2019,mainstem,mainstem,Upper,,,,,,183,22-79,11:44:31 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2019,2/6/2019,11:57:59 AM,2,1,belly,FALSE,170,11,63.388846,-143.504224,TRUE,alive,0,dead,1,Mortality,,Upper,Upper,1_winter,Y,2018_2019,mainstem,mainstem,Upper,,,,,,183,22-79,11:57:59 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2019,5/20/2019, 3:28:04 PM,3,2,wing,TRUE,99,5,63.389028,-143.509558,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,2_spring,Y,,mainstem,mainstem,Upper,,,,,,183,22-79, 3:28:04 PM
183,22-79,9/27/2018,"LG, BB",,Y,662,2019,7/25/2019,10:36:51 AM,4,1,belly,TRUE,90,15,63.390068,-143.506897,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,3_summer,Y,,mainstem,mainstem,Upper,,,,,,183,22-79,10:36:51 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2019,10/7/2019, 5:31:10 AM,5,1,wing,TRUE,89,11,63.388445,-143.505387,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,183,22-79, 5:31:10 AM
183,22-79,9/27/2018,"LG, BB",,N,662,2019,10/7/2019,11:59:33 AM,5,1,belly,TRUE,67,11,63.388172,-143.498188,FALSE,dead,1,dead,1,Mortality,,Upper,Upper,4_fall,Y,,mainstem,mainstem,Upper,,,,,,183,22-79,11:59:33 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2019,12/17/2019,12:11:03 PM,6,1,belly,TRUE,87,11,63.390583,-143.503768,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,183,22-79,12:11:03 PM
183,22-79,9/27/2018,"LG, BB",,Y,662,2020,1/21/2020,11:48:52 AM,7,2,left,TRUE,77,12,63.392802,-143.52494,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,183,22-79,11:48:52 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2020,2/5/2020,11:54:11 AM,8,1,belly,TRUE,96,22,63.392788,-143.51752,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2019_2020,mainstem,mainstem,Upper,,,,,,183,22-79,11:54:11 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2020,5/28/2020,11:30:23 AM,9,1,belly,TRUE,105,7,63.39242,-143.506822,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,2_spring,Y,,mainstem,mainstem,Upper,,,,,,183,22-79,11:30:23 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2020,7/29/2020,11:05:35 AM,10,2,belly,TRUE,93,5,63.39225,-143.509748,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,3_summer,Y,,mainstem,mainstem,Upper,,,,,,183,22-79,11:05:35 AM
183,22-79,9/27/2018,"LG, BB",,Y,662,2021,1/16/2021, 1:50:38 PM,12,2,right,TRUE,63,7,63.39327,-143.468728,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2020_2021,mainstem,mainstem,Upper,,,,,,183,22-79, 1:50:38 PM
183,22-79,9/27/2018,"LG, BB",,Y,662,2021,1/26/2021, 1:41:26 PM,13,1,left,TRUE,82,5,63.384708,-143.491566,TRUE,dead,1,dead,1,Mortality,,Upper,Upper,1_winter,N,2020_2021,mainstem,mainstem,Upper,,,,,,183,22-79, 1:41:26 PM
